amount,sender_name,sender_ref
1,"Hahn, David",https://d-nb.info/gnd/1136988424
1,"Hagius, Johannes",https://d-nb.info/gnd/1136984445
1,"Zäschmär, Johann Erdmann",https://d-nb.info/gnd/1136967419
1,"Wyttenbach, Sigismund",https://d-nb.info/gnd/1136934979
1,"Gemmingen, Johann Friedrich von",https://d-nb.info/gnd/1136934383
1,"Geisler, E.",https://d-nb.info/gnd/1136933530
1,"Wyttenbach, Gottlieb",https://d-nb.info/gnd/1136933247
1,"Wreden, H.",https://d-nb.info/gnd/1136886958
1,"Woustein, F.S.",https://d-nb.info/gnd/1136883541
1,"Wolfart, Christoph Joachim",https://d-nb.info/gnd/1136811478
1,"Wolf, Siegfried Ernst",https://d-nb.info/gnd/1136810110
1,"Gasque, Johann Christoph",https://d-nb.info/gnd/1136809619
1,"Zenker, ...",https://d-nb.info/gnd/1137118504
1,"Zinner, Carl",https://d-nb.info/gnd/1137216492
1,"Gugel, Christoph Rudulph",https://d-nb.info/gnd/1138251216
1,"Germersen, C. F. von",https://d-nb.info/gnd/1137217855
1,"Grothaus, Theodor Wilhelm",https://d-nb.info/gnd/113813113X
1,"Grot, C.",https://d-nb.info/gnd/1138130397
1,"Groß, Matthias",https://d-nb.info/gnd/1138129801
1,"Zuckermantel, Johann Wilhelm",https://d-nb.info/gnd/113803679X
1,"Grienewald, Jean",https://d-nb.info/gnd/1137971622
1,"Edburg, Rudolph von",https://d-nb.info/gnd/1137955511
1,Christian Ehregott Wancke,https://d-nb.info/gnd/1137731400
1,"Gladbach, Johann Conrad",https://d-nb.info/gnd/113757416X
1,"Geyspitzheim, Carl Philipp von",https://d-nb.info/gnd/1137537523
1,"Gesner, Johann Georg",https://d-nb.info/gnd/1137536047
1,"Goye, M. M.",https://d-nb.info/gnd/1137351551
1,"Gottwaldt, Hans von",https://d-nb.info/gnd/1137351160
1,"Golsen, ...",https://d-nb.info/gnd/1137350059
1,"Airschettel, Wolfgang",https://d-nb.info/gnd/113734122X
1,"Zollicoffer, David",https://d-nb.info/gnd/1137234121
1,Asmus Spiegel zu Gruna,https://d-nb.info/gnd/1148698159
1,Königsstädtisches Theater (Berlin). Direction,https://d-nb.info/gnd/1149414022
1,"Scheler, Ferdinand",https://d-nb.info/gnd/1153517426
1,"Paalzow, Hans (1862-1945)",https://d-nb.info/gnd/116011203
1,"Ade, Hans Christoph (1888) [vermutlich]",https://d-nb.info/gnd/116007389
1,Charlotte Ackermann,https://d-nb.info/gnd/116006056
1,Karl Friedrich Abt,https://d-nb.info/gnd/116004827
1,"Zwiedineck von Südenhorst, [Hans]",https://d-nb.info/gnd/116002409
1,"Abeille, Ludwig",https://d-nb.info/gnd/116001062
1,Georg Wilhelm Böhmer,https://d-nb.info/gnd/1159995184
1,"Sinold von Schütz, Christoph Philipp",https://d-nb.info/gnd/115870326
1,"Franchet d'Esperey, Henriette Laure, geb. Sainte-Luce-Oudaille",https://d-nb.info/gnd/1158575440
1,Franz Ferdinand Effenberger,https://d-nb.info/gnd/11585309X
1,"Cohn, Emil (1881-1948)",https://d-nb.info/gnd/115847170
1,Gottlob Friedrich Gude,https://d-nb.info/gnd/115846506
1,"Kirchoff, Johann Eberhard",https://d-nb.info/gnd/115839380
1,"Winter, Matthias Heinrich",https://d-nb.info/gnd/115834915
1,"Kress von Kressenstein, Marcus Christoph",https://d-nb.info/gnd/11582894X
1,Johann Friedrich Herel,https://d-nb.info/gnd/115813020
1,"Adelbulner, Michael",https://d-nb.info/gnd/116007427
1,"Pannonius, Christoph",https://d-nb.info/gnd/116023120
1,Gottfried Leyser,https://d-nb.info/gnd/1157949479
1,"Panofka, Heinrich",https://d-nb.info/gnd/116023236
1,"Delbrück, Gottlieb",https://d-nb.info/gnd/116057890
1,Johann Konrad Deinet,https://d-nb.info/gnd/116055340
1,Christian Kapp,https://d-nb.info/gnd/116053437
1,"Barbaja, Domenico",https://d-nb.info/gnd/116050438
1,Joseph Parkes,https://d-nb.info/gnd/116047291
1,Ernst Gottfried Baldinger,https://d-nb.info/gnd/116042958
1,"Balde, Ernst",https://d-nb.info/gnd/116042613
1,"Balbe, Prosper",https://d-nb.info/gnd/116041617
1,"Baily, Francis",https://d-nb.info/gnd/116040769
1,Johanna Elise Bahrdt,https://d-nb.info/gnd/116039833
1,Elisha K. Kane,https://d-nb.info/gnd/11603890X
1,"Pappenheim, Christian Ernst zu",https://d-nb.info/gnd/116031182
1,Felix Papencordt,https://d-nb.info/gnd/116030674
1,"Deutschinger, Franz",https://d-nb.info/gnd/116029951
1,Theodor Sigismund Panofka,https://d-nb.info/gnd/116023260
1,Philipp Jakob Döring,https://d-nb.info/gnd/115807314
1,"Hofmann, Johann Philipp",https://d-nb.info/gnd/115785108
1,Karl B. Hase,https://d-nb.info/gnd/115357742
1,Christian Emanuel (Immanuel) Hogel,https://d-nb.info/gnd/115582908
1,"Fürer von Haimendorf, Christoph",https://d-nb.info/gnd/115552421
1,"Zinck, Bartholomaeus Joachim",https://d-nb.info/gnd/115547827
1,Ernst Friedemann Freiherr von Münchhausen,https://d-nb.info/gnd/115547401
1,"Zeltner, Gustav Georg",https://d-nb.info/gnd/115540806
1,Johann Samuel Patzke,https://d-nb.info/gnd/115535918
1,"Jansen, Gustav",https://d-nb.info/gnd/11553241
1,Karl Georg Gottfried Glave von Kobielsky,https://d-nb.info/gnd/115531726
1,"Wolf, Paul",https://d-nb.info/gnd/1155117697
1,"Ranis, Samuel Gottlieb",https://d-nb.info/gnd/115510044
1,"Thon, Georg Conrad",https://d-nb.info/gnd/115509720
1,Friedrich Gottlob von Jemgumer-Closter,https://d-nb.info/gnd/115395091
1,"Michaëlis, Karin",https://d-nb.info/gnd/11539396X
1,Johann Joachim Rothe,https://d-nb.info/gnd/115376380
1,"Brück, Anton",https://d-nb.info/gnd/115374493
1,Paul Gottfried Winkelmann,https://d-nb.info/gnd/1153645394
1,Dietrich Heinrich Stöver,https://d-nb.info/gnd/115574786
1,"Bruno, Friedrich Jakob",https://d-nb.info/gnd/115583807
1,Johann Gottlob Teubner,https://d-nb.info/gnd/115775803
1,Charles Louis Soalhat,https://d-nb.info/gnd/115602518
1,Karl Ludwig Gottlieb Scriba,https://d-nb.info/gnd/115755640
1,"Bonafous, Matthieu",https://d-nb.info/gnd/1157471307
1,Wilhelm Plate,https://d-nb.info/gnd/1157463983
1,"Feldner, Caspar",https://d-nb.info/gnd/115735399
1,"Byscher, Johann Gottfried",https://d-nb.info/gnd/115727353
1,"Castil-Blaze, François Henri Joseph",https://d-nb.info/gnd/115711449
1,Karl Friedrich Wilhelm Kadisch,https://d-nb.info/gnd/1156811171
1,"Gruterus, Janus",https://d-nb.info/gnd/115672060
1,Johann Gottfried Weller,https://d-nb.info/gnd/11567019X
1,Johann Heinrich Schlegel,https://d-nb.info/gnd/115660631
1,"Seher, Reinhold",https://d-nb.info/gnd/115647856
1,"Büry, Agnes",https://d-nb.info/gnd/115630136X
1,"Strodtmann, Johann Christoph",https://d-nb.info/gnd/115620621
1,"Lembcke, Gustav Daniel",https://d-nb.info/gnd/115619844
1,"Roeder, Johann Paul",https://d-nb.info/gnd/115616624
1,Bertha Ehnn,https://d-nb.info/gnd/116381434
1,"Bradbury, William Batchelder",https://d-nb.info/gnd/116385154
1,"Bradsky, Wenzel Theodor (1833–1881)",https://d-nb.info/gnd/116385308
1,Georg Curtius,https://d-nb.info/gnd/116766557
1,"Heß, Johannes",https://d-nb.info/gnd/116778474
1,"Brugger, Josef",https://d-nb.info/gnd/116775718
1,"Hessel, Johann Friedrich Christian",https://d-nb.info/gnd/11677147X
1,Johann Christoph Lauterbach,https://d-nb.info/gnd/116770368
1,"Hesse, Friedrich",https://d-nb.info/gnd/116769742
1,Johann Maresch,https://d-nb.info/gnd/116769041
1,Antonio Salvotti (von Eichenkraft) und Bindeburg,https://d-nb.info/gnd/116767782
1,Agenor Goluchowski,https://d-nb.info/gnd/11676516X
1,Caroline Rudolphi,https://d-nb.info/gnd/116671777
1,"Goltz, Joachim von der (1892-1972)",https://d-nb.info/gnd/116764929
1,Emanuel Salchli (Salchlj)?,https://d-nb.info/gnd/116762810
1,"Gollmick, Adolph",https://d-nb.info/gnd/116762144
1,"Marchesi, Mathilde de",https://d-nb.info/gnd/116760206
1,"Sailer, Gereon",https://d-nb.info/gnd/116758627
1,Ewald Friedrich von Hertzberg,https://d-nb.info/gnd/116754974
1,Georg Friedrich August Goldmann,https://d-nb.info/gnd/116754842
1,"Heugel, Jacques Léopold",https://d-nb.info/gnd/116781998
1,"Marlière, Guido Tomás",https://d-nb.info/gnd/116784512
1,"Marrast, Armand",https://d-nb.info/gnd/116790393
1,"Marschalk, Max",https://d-nb.info/gnd/116790962
1,"Friese, Robert",https://d-nb.info/gnd/116819472
1,"Brussot, Martin (1881)",https://d-nb.info/gnd/116814616
1,Karl Friedrich Heinrich Marx,https://d-nb.info/gnd/116814357
1,Gottlieb Hiller,https://d-nb.info/gnd/116812621
1,"Martini, Johann Christoph",https://d-nb.info/gnd/11681084X
1,"Fries, Elisabeth",https://d-nb.info/gnd/116808608
1,"Friedrichs, Johann Heinrich",https://d-nb.info/gnd/116808276
1,Theodor Heinrich Friedrich,https://d-nb.info/gnd/116807385
1,"Hilf, Christoph Wolfgang",https://d-nb.info/gnd/11680590
1,Carl Santner,https://d-nb.info/gnd/116805013
1,"Friedmann, Alfred",https://d-nb.info/gnd/116802014
1,"Friedländer, Ludwig Hermann",https://d-nb.info/gnd/116797487
1,James Heywood,https://d-nb.info/gnd/116796138
1,"Schmiedekampf, Adolph",https://d-nb.info/gnd/116794755
1,August Dietrich von Marschall auf Burgholzhausen,https://d-nb.info/gnd/11679111X
1,"Bud, Elsa Maria (1883)",https://d-nb.info/gnd/116753668
1,"Hertel, Peter Ludwig (1817–1899)",https://d-nb.info/gnd/116752734
1,"Crusius, Otto (1857-1918)",https://d-nb.info/gnd/116750154
1,"Rust, Johann Nepomuk",https://d-nb.info/gnd/116711671
1,Christian Runge,https://d-nb.info/gnd/116707135
1,"Rumpel, Hermann Ernst",https://d-nb.info/gnd/11670571X
1,"Henisch, Georg",https://d-nb.info/gnd/116702052
1,"Hendel-Schütz, Henriette",https://d-nb.info/gnd/116700785
1,Friedrich Wilhelm Priber,https://d-nb.info/gnd/1167005295
1,"Göckel, Christian Friedrich",https://d-nb.info/gnd/116699337
1,Christian Heinrich Schmid,https://d-nb.info/gnd/116697105
1,"Francke, August Wilhelm",https://d-nb.info/gnd/116695870
1,Friedrich Hellwig,https://d-nb.info/gnd/11669033X
1,Christoph Friedrich Hellwag,https://d-nb.info/gnd/116689951
1,"Mahr, Johann Carl Sebastian",https://d-nb.info/gnd/116680326
1,"Rühl, Friedrich Wilhelm",https://d-nb.info/gnd/116675594
1,"Heinze, Johann Georg",https://d-nb.info/gnd/116674490
1,"Heinze, Gustav Adolph",https://d-nb.info/gnd/116674482
1,Kilian Rudrauff,https://d-nb.info/gnd/116672242
1,"Cramer, Hanns Hermann",https://d-nb.info/gnd/116709138
1,"Saalmann, Ferdinand Franz Raban",https://d-nb.info/gnd/116713046
1,"Freigius, Johann Nikolaus",https://d-nb.info/gnd/116749830
1,"Franzen, Carl",https://d-nb.info/gnd/116719745
1,"Frege, Livia",https://d-nb.info/gnd/116749253
1,Heinrich Julius von Goldbeck und Reinhart,https://d-nb.info/gnd/11674796X
1,Moritz von Brühl,https://d-nb.info/gnd/116747749
1,Alois Goldbacher,https://d-nb.info/gnd/11674751X
1,"Fred, W.",https://d-nb.info/gnd/11674748X
1,"Goldau, Friedrich Franz",https://d-nb.info/gnd/116747412
1,Ludwig Wilhelm Brüggemann,https://d-nb.info/gnd/11674622X
1,"Sack, Johann August",https://d-nb.info/gnd/116742569
1,"Brüdt, Johann",https://d-nb.info/gnd/11674233X
1,Friedrich Wilhelm Herrmann,https://d-nb.info/gnd/116738561
1,"Hermann, Friedrich",https://d-nb.info/gnd/116738529
1,Sir Joseph Larmor,https://d-nb.info/gnd/116737255
1,"Mannert, Konrad",https://d-nb.info/gnd/116733888
1,"Herder, Emil Ernst Gottfried (von)",https://d-nb.info/gnd/116730919
1,"Langsdorf, Carl Christian von",https://d-nb.info/gnd/116728701
1,"Buchmann, Otto (1886)",https://d-nb.info/gnd/11682090X
1,"Grandgagnage, Charles Marie Joseph",https://d-nb.info/gnd/116821744
1,"Schneider, Georg Laurenz",https://d-nb.info/gnd/116824948
1,"Hofmann, Ernst Reinhold",https://d-nb.info/gnd/116951079
1,Julius Konrad von Yelin,https://d-nb.info/gnd/116944528
1,"Gisbert, Hans (1864-1922)",https://d-nb.info/gnd/116941189
1,Samuel G. Morton,https://d-nb.info/gnd/116935340
1,"Gumbert, Ferdinand (1818–1896)",https://d-nb.info/gnd/116924950
1,"Hoditz, Albert Joseph von",https://d-nb.info/gnd/116922672
1,Joseph Daniel Guigniaut,https://d-nb.info/gnd/116921048
1,Johann Georg Friedrich Messerschmidt,https://d-nb.info/gnd/116914564
1,"Merzenich, Friedel (1879-1956)",https://d-nb.info/gnd/116913355
1,"Neithardt, August Heinrich",https://d-nb.info/gnd/116909161
1,"Lenoir, Alexandre",https://d-nb.info/gnd/116909080
1,"Lenhossék, Michael von",https://d-nb.info/gnd/116907525
1,Balthasar Walther,https://d-nb.info/gnd/11690710X
1,"Hirsch, Karl Christian",https://d-nb.info/gnd/116905255
1,Christoph Friedrich Hirsch,https://d-nb.info/gnd/116903953
1,Nikolaus Daniel Hinsche,https://d-nb.info/gnd/116898127
1,"Netzer, Joseph",https://d-nb.info/gnd/116944994
1,Christian Hohe,https://d-nb.info/gnd/116953373
1,"Grund, Wilhelm",https://d-nb.info/gnd/116894660
1,"Lessmann, Otto (1844–1918)",https://d-nb.info/gnd/116955139
1,Félix Nève,https://d-nb.info/gnd/116989904
1,Hans Graf von Zieten,https://d-nb.info/gnd/116989890
1,Werner Karl Ludwig Ziegler,https://d-nb.info/gnd/116988134
1,"Lichtenstein, Carl August Freiherr von",https://d-nb.info/gnd/11698595X
1,"Neuse, G.",https://d-nb.info/gnd/116985070
1,"Zeune, Johann August",https://d-nb.info/gnd/116984465
1,"Zepharovich, Viktor",https://d-nb.info/gnd/116982322
1,Eduard Prinz von Lichnowsky,https://d-nb.info/gnd/116980532
1,"Zellner, Leopold Alexander",https://d-nb.info/gnd/116978759
1,Karl Zell,https://d-nb.info/gnd/116976012
1,"Holmer, Friedrich Levin Graf von",https://d-nb.info/gnd/116965738
1,"Hollmann, Samuel Christian",https://d-nb.info/gnd/11696474X
1,Jakob Andreas Konrad Levezow,https://d-nb.info/gnd/116962291
1,"Neumann, Angelo Joseph",https://d-nb.info/gnd/116956739
1,Anton Wilhelm von L'Estocq,https://d-nb.info/gnd/116955376
1,"Lemm, Friedrich Wilhelm",https://d-nb.info/gnd/116897031
1,Johann Friedrich Wilhelm Himly,https://d-nb.info/gnd/116893435
1,Andreas Karl Theodor Budberg,https://d-nb.info/gnd/116828714
1,Georg Philipp Maurer,https://d-nb.info/gnd/116855436
1,Gustav Friedrich Schoder,https://d-nb.info/gnd/116852631
1,"Lecerf, Justus Amadeus",https://d-nb.info/gnd/116850434
1,"Schnyder von Wartensee, Franz Xaver",https://d-nb.info/gnd/11684938X
1,"Schnitzler, Julius",https://d-nb.info/gnd/116848693
1,"Schnitzler, Heinrich",https://d-nb.info/gnd/116848510
1,Antoinette von Lazareff,https://d-nb.info/gnd/116847484
1,"Fürth, Philipp",https://d-nb.info/gnd/116847433
1,"Fürstenau, Johann Hermann",https://d-nb.info/gnd/116846526
1,"Fuchs, Dismas",https://d-nb.info/gnd/116843586
1,"Matthiae, Georg",https://d-nb.info/gnd/116841346
1,Friedrich Christian Matthiä,https://d-nb.info/gnd/116841338
1,August Matthiae,https://d-nb.info/gnd/11684132X
1,Justus Friedrich Froriep,https://d-nb.info/gnd/116840331
1,Friederike Griesbach,https://d-nb.info/gnd/116834722
1,"Greith, Carl",https://d-nb.info/gnd/116831359
1,Wilhelm Mauke,https://d-nb.info/gnd/116853859
1,Carl von der Groeben,https://d-nb.info/gnd/116857056
1,"Schönthan, Paul von",https://d-nb.info/gnd/116889322
1,"Mawkes, Thomas",https://d-nb.info/gnd/116858443
1,"Grüneisen, Carl",https://d-nb.info/gnd/11688830X
1,"Gruber, Johann Georg",https://d-nb.info/gnd/116887214
1,Balthasar Mentzer,https://d-nb.info/gnd/116885963
1,"Mentzer, Balthasar",https://d-nb.info/gnd/116885955
1,Karl Franz Georg Menn,https://d-nb.info/gnd/116882255
1,"Mengen, Eduard",https://d-nb.info/gnd/116881739
1,Justus Jacob Leibniz,https://d-nb.info/gnd/116877537
1,"Mendel-Meyer, Dorothea (1866)",https://d-nb.info/gnd/116876867
1,Friedrich Otto Mencke,https://d-nb.info/gnd/116876239
1,"Grossi, Ernst von",https://d-nb.info/gnd/116871660
1,Ernst Ludwig Grosse,https://d-nb.info/gnd/116869690
1,Karl Traugott Gottlob Schönemann,https://d-nb.info/gnd/116867566
1,Georg Lehmann,https://d-nb.info/gnd/116866446
1,"Mejo, August Wilhelm",https://d-nb.info/gnd/116864656
1,Johann Meisner,https://d-nb.info/gnd/11686396X
1,"Cordes, Olga (1872-1930)",https://d-nb.info/gnd/116671874
1,Christian Ruben,https://d-nb.info/gnd/116669071
1,John Braham,https://d-nb.info/gnd/116395001
1,Samuel Heinrich Catel,https://d-nb.info/gnd/11647680X
1,"Harrys, Georg",https://d-nb.info/gnd/116485779
1,Sebald Brendel,https://d-nb.info/gnd/116484594
1,Georg August von Breitenbach,https://d-nb.info/gnd/116481021
1,"Cetto, August von",https://d-nb.info/gnd/116480807
1,"Cerf, C. Rud.",https://d-nb.info/gnd/116480289
1,Friedrich Gedike,https://d-nb.info/gnd/116478799
1,"Caumont, Arcisse de",https://d-nb.info/gnd/116477725
1,Julius Charles Hare,https://d-nb.info/gnd/116475633
1,"Royen, David van",https://d-nb.info/gnd/116668725
1,"Fesca, Friedrih Ernst",https://d-nb.info/gnd/116473843
1,"Fesca, Franz",https://d-nb.info/gnd/116473770
1,"Ende, Ferdinand Adolf von",https://d-nb.info/gnd/116471913
1,"Brehmer, Fritz (1873-1952)",https://d-nb.info/gnd/116469951
1,"Brehm, Helene",https://d-nb.info/gnd/116469889
1,"Bredow, Heinrich (1863)",https://d-nb.info/gnd/116469412
1,Christian Hartmann Samuel Freiherr von Gatzert,https://d-nb.info/gnd/116466405
1,"Engel, Gustav",https://d-nb.info/gnd/116487178
1,"Fichard, Johann",https://d-nb.info/gnd/116489286
1,Charles-Joseph Bresson,https://d-nb.info/gnd/116492252
1,"Breuer, Ludwig",https://d-nb.info/gnd/116493364
1,"Epstein, Stephan",https://d-nb.info/gnd/116517220
1,Paul Eduard Hasse,https://d-nb.info/gnd/11651485X
1,Georg Gottlob Richter,https://d-nb.info/gnd/116511427
1,"Christians, Hermann Friedrich (1891-1934)",https://d-nb.info/gnd/116509392
1,"Christ, Alfred (1871)",https://d-nb.info/gnd/11650739X
1,Georg Michael Anton Brentano,https://d-nb.info/gnd/116507160
1,"Riccius, August Ferdinand",https://d-nb.info/gnd/116504641
1,Antoine Léonard de Chézy,https://d-nb.info/gnd/11650448X
1,Albert Freiherr von Rheinbaben,https://d-nb.info/gnd/11649915X
1,"Cherubini, Anne Cécile, geb. Tourette",https://d-nb.info/gnd/116497955
1,Julius Bernhard Engelmann,https://d-nb.info/gnd/116496762
1,George Engelmann,https://d-nb.info/gnd/116496665
1,Johann Friedrich Breyer,https://d-nb.info/gnd/116495200
1,Karl Geib,https://d-nb.info/gnd/116494360
1,"Breunung, Ferdinand",https://d-nb.info/gnd/116493623
1,"Cartheuser, Friedrich August",https://d-nb.info/gnd/11646285X
1,"Elsholtz, Franz von",https://d-nb.info/gnd/116460253
1,"Caro, Max (1855)",https://d-nb.info/gnd/116456949
1,"Garbitius, Matthias",https://d-nb.info/gnd/11642043X
1,"Ganz, Leopold (1810–1869)",https://d-nb.info/gnd/116419210
1,Christiane (i. e. Christina) Sophie Louise Reimarus,https://d-nb.info/gnd/116414235
1,"Reil, Friedrich",https://d-nb.info/gnd/116414006
1,Bernhard Christoph Faust,https://d-nb.info/gnd/116413549
1,"Gantzert, Berthold",https://d-nb.info/gnd/116411708
1,"Ehrlich, Heinrich (1822–1899)",https://d-nb.info/gnd/116408936
1,Friederika Amalia Katharina (gen. Emilie) von Haller,https://d-nb.info/gnd/116406909
1,Wilhelmine Halberstadt,https://d-nb.info/gnd/116404760
1,Brandstäter (Gymnasial-Professor),https://d-nb.info/gnd/116403527
1,Christian August Brandis,https://d-nb.info/gnd/116402326
1,Georg Friedrich Brandes,https://d-nb.info/gnd/116400587
1,Christian Heinrich Reichel,https://d-nb.info/gnd/116397934
1,Christian Friedrich Falkmann,https://d-nb.info/gnd/116396504
1,Johann Alexander von Brambilla,https://d-nb.info/gnd/116396229
1,"Frankenberg und Ludwigsdorff, Alex-Victor von (1892-1957)",https://d-nb.info/gnd/116395257
1,"Reinesius, Thomas",https://d-nb.info/gnd/11641927X
1,"Hamberger, Georg Erhard",https://d-nb.info/gnd/116422157
1,"Ressel, Theodor",https://d-nb.info/gnd/116449527
1,Theodore S. Fay,https://d-nb.info/gnd/116424699
1,"Elkamp, Heinrich",https://d-nb.info/gnd/116448059
1,"Reissiger, Friedrich August",https://d-nb.info/gnd/116444436
1,Albrecht Rengger,https://d-nb.info/gnd/116438363
1,"Eitner, Robert (1832–1905)",https://d-nb.info/gnd/11643788X
1,Ignaz Feigerle,https://d-nb.info/gnd/116436433
1,"Eisfeld, Theodor",https://d-nb.info/gnd/116435089
1,"Cammerlander, Anton Josef Johann Nepomuk von",https://d-nb.info/gnd/116434554
1,"Camerarius, Alexander",https://d-nb.info/gnd/11643337X
1,"Reiter, Johann",https://d-nb.info/gnd/116432098
1,"Reiser, August",https://d-nb.info/gnd/116429682
1,"Reinke, Johann Theodor",https://d-nb.info/gnd/116427957
1,Karl von Eisendecher,https://d-nb.info/gnd/116426640
1,Joseph (ab 1836 Josua) Eiselein,https://d-nb.info/gnd/116426292
1,"Einsiedel, Detlef Graf von",https://d-nb.info/gnd/116425415
1,"Fechner, Hannah",https://d-nb.info/gnd/116425288
1,"Cisner, Nikolaus",https://d-nb.info/gnd/116517735
1,"Findeisen, Kurt Arnold (1883-1963)",https://d-nb.info/gnd/116518103
1,"Brisbane, Thomas Makdougall",https://d-nb.info/gnd/116522305
1,Franz de Paula Colloredo-Waldsee,https://d-nb.info/gnd/116639598
1,"Colet, Hippolyte",https://d-nb.info/gnd/116636831
1,Karl Christopherson Gjörwell,https://d-nb.info/gnd/116634138
1,"Rostad, Georg",https://d-nb.info/gnd/116633514
1,"Rost, Bernhard Konrad Ernst (1871)",https://d-nb.info/gnd/116632917
1,Anton Gindely,https://d-nb.info/gnd/116632607
1,Adolph von und zu Gilsa,https://d-nb.info/gnd/116631791
1,"Cohn, Alfons Fedor (1878-1933)",https://d-nb.info/gnd/116629061
1,"Rosner, Franz",https://d-nb.info/gnd/116628243
1,Johann Gildemeister,https://d-nb.info/gnd/116623853
1,"Maas, Jakob",https://d-nb.info/gnd/116619120
